real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-03-31 00:38:39,30,692847,0.004340,8.417778,1,186415,6233,6199,4188576,4165582,15692,588,522,17849,570,594,0,0,0,0,0,0
2025-03-31 00:38:40,31,692656,0.004486,8.429007,1,192668,6252,6200,4201344,4166726,16240,548,523,18429,580,593,0,0,0,0,0,0
2025-03-31 00:38:41,32,692549,0.004631,8.439920,1,198900,6232,6201,4187904,4167366,16787,547,523,19014,585,593,0,0,0,0,0,0
2025-03-31 00:38:42,33,692425,0.004776,8.452805,1,205139,6238,6203,4191936,4168104,17340,553,524,19601,587,593,0,0,0,0,0,0
2025-03-31 00:38:43,34,692338,0.004921,8.465291,1,211369,6229,6203,4185888,4168622,17893,553,525,20168,567,592,0,0,0,0,0,0
2025-03-31 00:38:44,35,692265,0.005066,8.461553,1,217596,6226,6204,4183872,4169054,18412,519,525,20772,604,592,0,0,0,0,0,0
2025-03-31 00:38:45,36,692168,0.005211,8.471979,1,223832,6235,6205,4189920,4169631,18963,551,526,21358,586,592,0,0,0,0,0,0
2025-03-31 00:38:46,37,692122,0.005356,8.486305,1,230053,6220,6205,4179840,4169904,19523,560,527,21978,620,593,0,0,0,0,0,0
2025-03-31 00:38:47,38,692049,0.005501,8.508828,1,236284,6230,6206,4186560,4170340,20105,582,528,22566,588,593,0,0,0,0,0,0
2025-03-31 00:38:48,39,691962,0.005647,8.528746,1,242521,6236,6207,4190592,4170857,20684,579,529,23170,604,593,0,0,0,0,0,0
2025-03-31 00:38:49,40,691874,0.005792,8.535536,1,248760,6238,6207,4191936,4171379,21233,549,530,23802,632,594,0,0,0,0,0,0
2025-03-31 00:38:50,41,692002,0.005935,8.541795,1,254923,6160,6206,4139520,4170600,21775,542,530,24393,591,594,0,0,0,0,0,0
2025-03-31 00:38:51,42,692240,0.006078,8.548082,1,261041,6117,6204,4110624,4169161,22314,539,530,24953,560,593,0,0,0,0,0,0
2025-03-31 00:38:52,43,692222,0.006222,8.568285,1,267253,6211,6204,4173792,4169266,22899,585,532,25595,642,594,0,0,0,0,0,0
2025-03-31 00:38:53,44,692485,0.006364,8.588497,1,273354,6100,6202,4099200,4167674,23477,578,533,26213,618,595,0,0,0,0,0,0
