real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-04-01 10:32:37,0,169358852,0.000000,0.000000,1,2,1,25,672,17042,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:38,1,506668,0.000213,0.000000,1,9147,9144,8477,6144768,5696510,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:39,2,482732,0.000431,0.000000,1,18501,9351,8897,6283872,5978957,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:40,3,475683,0.000647,0.000000,1,27806,9304,9029,6252288,6067536,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:41,4,471770,0.000865,0.000000,1,37143,9335,9104,6273120,6117860,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:42,5,469176,0.001083,0.000000,1,46505,9360,9154,6289920,6151671,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:43,6,467407,0.001301,0.000000,1,55872,9365,9189,6293280,6174933,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:44,7,466623,0.001517,0.000000,1,65172,9299,9204,6248928,6185303,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:45,8,465710,0.001735,0.000000,1,74525,9350,9222,6283200,6197412,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:46,9,465149,0.001952,0.000000,1,83850,9324,9233,6265728,6204872,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:47,10,464690,0.002169,0.000000,1,93177,9326,9243,6267072,6210984,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:48,11,464116,0.002388,0.000000,1,102548,9370,9254,6296640,6218656,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:49,12,463703,0.002605,0.000000,1,111903,9354,9262,6285888,6224174,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:50,13,463308,0.002824,0.000000,1,121270,9366,9270,6293952,6229469,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:51,14,462992,0.003041,0.000000,1,130631,9359,9276,6289248,6233708,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:52,15,462723,0.003259,0.000000,1,139991,9358,9282,6288576,6237325,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:53,16,462459,0.003478,0.000000,1,149360,9367,9287,6294624,6240865,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01 10:32:54,17,462260,0.003695,0.000000,1,158717,9356,9291,6287232,6243541,0,0,0,0,0,0,0,0,0,0,0,0
