real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-03-28 17:28:32,48,206930,0.023271,0.000000,1,999514,20562,20751,15462624,15604989,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:33,49,206893,0.023763,0.000000,1,1020644,20925,20755,15735600,15607661,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:34,50,206864,0.024250,0.000000,1,1041541,20895,20758,15713040,15609752,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:35,51,206859,0.024734,0.000000,1,1062326,20783,20758,15628816,15610120,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:36,52,206875,0.025215,0.000000,1,1082994,20666,20756,15540832,15608787,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:37,53,206818,0.025705,0.000000,1,1104054,21057,20762,15834864,15613036,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:38,54,206797,0.026193,0.000000,1,1125028,20869,20764,15693488,15614517,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:39,55,206784,0.026679,0.000000,1,1145864,20832,20765,15665664,15615437,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:40,56,206772,0.027164,0.000000,1,1166695,20829,20766,15663408,15616281,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:41,57,206771,0.027647,0.000000,1,1187464,20767,20766,15616784,15616284,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:42,58,206749,0.028134,0.000000,1,1208358,20890,20768,15709280,15617880,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:43,59,206720,0.028622,0.000000,1,1229330,20936,20771,15743872,15620012,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:44,60,206724,0.029105,0.000000,1,1250069,20737,20771,15594224,15619573,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:45,61,206696,0.029592,0.000000,1,1271009,20936,20773,15743872,15621605,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:46,62,206673,0.030079,0.000000,1,1291928,20912,20776,15725824,15623278,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:47,63,206656,0.030566,0.000000,1,1312813,20878,20777,15700256,15624495,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:48,64,206632,0.031053,0.000000,1,1333746,20926,20780,15736352,15626232,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:49,65,206633,0.031537,0.000000,1,1354519,20768,20779,15617536,15626096,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:50,66,206631,0.032021,0.000000,1,1375311,20788,20780,15632576,15626192,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:51,67,206603,0.032509,0.000000,1,1396278,20961,20782,15762672,15628219,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:52,68,206602,0.032993,0.000000,1,1417061,20779,20782,15625808,15628183,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:53,69,206727,0.033458,0.000000,1,1437034,19911,20770,14973072,15618684,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:54,70,206727,0.033941,0.000000,1,1457805,20766,20769,15616032,15618638,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:55,71,206680,0.034433,0.000000,1,1478910,21099,20774,15866448,15622115,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:56,72,206664,0.034919,0.000000,1,1499796,20882,20776,15703264,15623238,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:57,73,206647,0.035405,0.000000,1,1520691,20891,20777,15710032,15624422,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:58,74,206666,0.035886,0.000000,1,1541322,20626,20775,15510752,15622884,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:28:59,75,206649,0.036373,0.000000,1,1562233,20904,20777,15719808,15624165,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:29:00,76,206637,0.036858,0.000000,1,1583095,20858,20778,15685216,15624966,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:29:01,77,206620,0.037345,0.000000,1,1604000,20900,20779,15716800,15626154,0,0,0,2,1,0,0,0,0,0,0,0
2025-03-28 17:29:02,78,206610,0.037831,0.000000,1,1624858,20855,20780,15682960,15626872,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:03,79,206589,0.038319,0.000000,1,1645824,20939,20782,15746128,15628376,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:04,80,206577,0.038805,0.000000,1,1666700,20873,20784,15696496,15629217,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:05,81,206561,0.039292,0.000000,1,1687608,20904,20785,15719808,15630333,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:06,82,206547,0.039778,0.000000,1,1708507,20893,20786,15711536,15631319,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:07,83,206558,0.040260,0.000000,1,1729193,20682,20785,15552864,15630372,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:08,84,206551,0.040746,0.000000,1,1750086,20844,20786,15674688,15630897,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:09,85,206566,0.041227,0.000000,1,1770740,20648,20784,15527296,15629680,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:10,86,206538,0.041717,0.000000,1,1791763,21018,20787,15805536,15631718,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:11,87,206522,0.042204,0.000000,1,1812683,20915,20788,15728080,15632822,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:12,88,206658,0.042660,0.000000,1,1832266,19578,20775,14722656,15622500,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:13,89,206642,0.043147,0.000000,1,1853174,20904,20776,15719808,15623591,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:14,90,206699,0.043618,0.000000,1,1873425,20248,20770,15226496,15619181,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:15,91,206718,0.044098,0.000000,1,1894024,20595,20768,15487440,15617733,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:16,92,206725,0.044579,0.000000,1,1914721,20693,20767,15561136,15617119,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:17,93,206715,0.045065,0.000000,1,1935579,20854,20768,15682208,15617814,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:18,94,206699,0.045552,0.000000,1,1956499,20904,20770,15719808,15618893,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:19,95,206685,0.046039,0.000000,1,1977400,20897,20771,15714544,15619892,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:20,96,206690,0.046521,0.000000,1,1998115,20711,20771,15574672,15619421,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:21,97,206690,0.047005,0.000000,1,2018884,20765,20770,15615280,15619374,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:22,98,206679,0.047491,0.000000,1,2039754,20866,20771,15691232,15620105,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:23,99,206665,0.047980,0.000000,1,2060762,20903,20773,15719056,15621100,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:24,100,206659,0.048465,0.000000,1,2081589,20823,20773,15658896,15621472,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:25,101,206669,0.048946,0.000000,1,2102261,20666,20772,15540832,15620672,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:26,102,206664,0.049431,0.000000,1,2123077,20806,20772,15646112,15620919,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:27,103,206644,0.049919,0.000000,1,2144062,20980,20775,15776960,15622428,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:28,104,206631,0.050407,0.000000,1,2165011,20898,20776,15715296,15623318,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:29,105,206619,0.050893,0.000000,1,2185901,20886,20777,15706272,15624103,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:30,106,206613,0.051378,0.000000,1,2206739,20833,20777,15666416,15624495,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:31,107,206625,0.051859,0.000000,1,2227382,20637,20776,15519024,15623509,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:32,108,206608,0.052347,0.000000,1,2248337,20951,20778,15755152,15624720,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:33,109,206604,0.052833,0.000000,1,2269203,20814,20778,15652128,15624970,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:34,110,206589,0.053320,0.000000,1,2290142,20934,20779,15742368,15626034,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:35,111,206580,0.053806,0.000000,1,2311014,20868,20780,15692736,15626630,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:36,112,206576,0.054291,0.000000,1,2331836,20818,20780,15655136,15626880,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:37,113,206613,0.054765,0.000000,1,2352185,20346,20777,15300192,15623989,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:38,114,206618,0.055247,0.000000,1,2372910,20705,20776,15570160,15623513,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:39,115,206606,0.055734,0.000000,1,2393825,20911,20777,15725072,15624391,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:40,116,206694,0.056194,0.000000,1,2413558,19728,20768,14835456,15617600,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:29:41,117,206629,0.056695,0.000000,1,2435085,21522,20775,16184544,15622432,0,0,0,3,1,0,0,0,0,0,0,0
2025-03-28 17:29:42,118,206622,0.057181,0.000000,1,2455947,20857,20775,15684464,15622956,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:43,119,206608,0.057670,0.000000,1,2476957,20926,20776,15736352,15623911,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:44,120,206602,0.058155,0.000000,1,2497799,20836,20777,15668672,15624282,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:45,121,206585,0.058643,0.000000,1,2518778,20973,20779,15771696,15625497,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:46,122,206576,0.059130,0.000000,1,2539655,20873,20779,15696496,15626072,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:47,123,206587,0.059610,0.000000,1,2560293,20634,20778,15516768,15625185,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:48,124,206605,0.060090,0.000000,1,2580909,20547,20776,15451344,15623777,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:49,125,206595,0.060576,0.000000,1,2601796,20883,20777,15704016,15624415,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:50,126,206584,0.061063,0.000000,1,2622702,20903,20778,15719056,15625160,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:51,127,206574,0.061550,0.000000,1,2643600,20894,20779,15712288,15625843,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:52,128,206563,0.062037,0.000000,1,2664515,20911,20780,15725072,15626617,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:53,129,206556,0.062524,0.000000,1,2685436,20864,20781,15689728,15627106,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:54,130,206610,0.062991,0.000000,1,2705497,20057,20775,15082864,15622925,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:55,131,206597,0.063478,0.000000,1,2726433,20931,20776,15740112,15623818,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:56,132,206586,0.063965,0.000000,1,2747344,20908,20777,15722816,15624562,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:57,133,206612,0.064440,0.000000,1,2767764,20416,20775,15352832,15622517,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:58,134,206603,0.064928,0.000000,1,2788697,20883,20775,15704016,15623124,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:29:59,135,206606,0.065410,0.000000,1,2809427,20726,20775,15585952,15622847,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:00,136,206596,0.065897,0.000000,1,2830323,20892,20776,15710784,15623490,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:01,137,206588,0.066383,0.000000,1,2851204,20878,20777,15700256,15624045,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:02,138,206578,0.066870,0.000000,1,2872111,20902,20778,15718304,15624726,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:03,139,206568,0.067358,0.000000,1,2893070,20910,20779,15724320,15625443,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:04,140,206561,0.067844,0.000000,1,2913932,20858,20779,15685216,15625865,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:05,141,206556,0.068329,0.000000,1,2934776,20840,20780,15671680,15626188,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:06,142,206542,0.068817,0.000000,1,2955743,20963,20781,15764176,15627158,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:07,143,206536,0.069303,0.000000,1,2976603,20856,20781,15683712,15627552,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:08,144,206524,0.069791,0.000000,1,2997580,20931,20782,15740112,15628330,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:09,145,206590,0.070252,0.000000,1,3017387,19804,20776,14892608,15623262,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:10,146,206585,0.070738,0.000000,1,3038235,20845,20776,15675440,15623616,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:30:11,147,206577,0.071224,0.000000,1,3059119,20880,20777,15701760,15624145,0,0,0,4,1,0,0,0,0,0,0,0
2025-03-28 17:30:12,148,206567,0.071711,0.000000,1,3080032,20909,20778,15723568,15624814,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:13,149,206558,0.072199,0.000000,1,3100993,20900,20778,15716800,15625429,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:14,150,206546,0.072686,0.000000,1,3121933,20935,20780,15743120,15626210,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:15,151,206537,0.073173,0.000000,1,3142852,20915,20780,15728080,15626881,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:16,152,206531,0.073659,0.000000,1,3163712,20857,20781,15684464,15627255,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:17,153,206543,0.074138,0.000000,1,3184290,20574,20780,15471648,15626237,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:18,154,206515,0.074632,0.000000,1,3205518,21200,20782,15942400,15628289,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:19,155,206507,0.075119,0.000000,1,3226419,20898,20783,15715296,15628845,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:30:20,156,206502,0.075604,0.000000,1,3247266,20843,20783,15673936,15629132,0,0,0,4,0,0,0,0,0,0,0,0
