real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-03-28 17:11:55,12,208530,0.005820,0.000000,1,249955,20916,20596,15728832,15487923,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:11:56,13,209152,0.006281,0.000000,1,269773,19792,20534,14883584,15441822,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:11:57,14,208902,0.006768,0.000000,1,290684,20880,20559,15701760,15460182,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:11:58,15,208785,0.007251,0.000000,1,311432,20733,20570,15591216,15468815,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:11:59,16,208596,0.007739,0.000000,1,332378,20868,20589,15692736,15482712,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:00,17,208641,0.008218,0.000000,1,352951,20511,20584,15424272,15479289,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:01,18,208872,0.008688,0.000000,1,373170,20171,20561,15168592,15462107,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:02,19,208682,0.009176,0.000000,1,394128,20918,20580,15730336,15476136,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:03,20,208560,0.009662,0.000000,1,414985,20820,20592,15656640,15485100,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:04,21,208453,0.010147,0.000000,1,435804,20815,20602,15652880,15493002,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:05,22,208318,0.010634,0.000000,1,456728,20895,20616,15713040,15502923,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:06,23,208176,0.011122,0.000000,1,477710,20940,20630,15746880,15513470,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:07,24,208067,0.011609,0.000000,1,498614,20888,20640,15707776,15521513,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:08,25,208025,0.012092,0.000000,1,519369,20742,20644,15597984,15524545,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:09,26,207907,0.012580,0.000000,1,540329,20948,20656,15752896,15533252,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:10,27,207810,0.013068,0.000000,1,561259,20916,20665,15728832,15540448,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:11,28,207733,0.013554,0.000000,1,582148,20879,20673,15701008,15546140,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:12,29,207749,0.014034,0.000000,1,602779,20624,20671,15509248,15544851,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:13,30,207629,0.014524,0.000000,1,623819,21030,20683,15814560,15553793,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:14,31,207605,0.015008,0.000000,1,644623,20756,20686,15608512,15555529,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:15,32,207597,0.015491,0.000000,1,665339,20708,20686,15572416,15556051,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:16,33,207581,0.015974,0.000000,1,686086,20735,20688,15592720,15557145,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:17,34,207673,0.016448,0.000000,1,706472,20373,20678,15320496,15550211,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:18,35,207598,0.016936,0.000000,1,727412,20936,20686,15743872,15555712,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:19,36,207678,0.017411,0.000000,1,747815,20394,20678,15336288,15549629,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:20,37,207612,0.017900,0.000000,1,768835,20918,20684,15730336,15554505,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:21,38,207578,0.018387,0.000000,1,789741,20813,20688,15651376,15557037,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:22,39,207561,0.018871,0.000000,1,810525,20750,20689,15604000,15558225,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:23,40,207491,0.019360,0.000000,1,831543,20965,20696,15765680,15563385,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 17:12:24,41,207495,0.019843,0.000000,1,852268,20675,20695,15547600,15563000,0,0,0,2,1,0,0,0,0,0,0,0
2025-03-28 17:12:25,42,207446,0.020330,0.000000,1,873184,20896,20700,15713792,15566572,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:12:26,43,207398,0.020817,0.000000,1,894093,20905,20705,15720560,15570125,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:12:27,44,207512,0.021287,0.000000,1,914295,20197,20693,15188144,15561473,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:12:28,45,208680,0.021647,0.000000,1,929763,15462,20578,11627424,15474354,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:12:29,46,208629,0.022132,0.000000,1,950590,20805,20583,15645360,15478051,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 17:12:30,47,208630,0.022611,0.000000,1,971173,20575,20582,15472400,15477923,0,0,0,3,1,0,0,0,0,0,0,0
2025-03-28 17:12:31,48,208555,0.023099,0.000000,1,992114,20932,20590,15740864,15483376,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:12:32,49,208507,0.023584,0.000000,1,1012944,20820,20594,15656640,15486899,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:12:33,50,208460,0.024069,0.000000,1,1033771,20822,20599,15658144,15490298,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:12:34,51,208393,0.024556,0.000000,1,1054709,20934,20605,15742368,15495213,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:12:35,52,208349,0.025041,0.000000,1,1075539,20826,20610,15661152,15498393,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:12:36,53,208279,0.025530,0.000000,1,1096517,20975,20616,15773200,15503554,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 17:12:37,54,208263,0.026012,0.000000,1,1117216,20695,20618,15562640,15504631,0,0,0,4,1,0,0,0,0,0,0,0
2025-03-28 17:12:38,55,208223,0.026497,0.000000,1,1138051,20832,20622,15665664,15507547,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:39,56,208171,0.026984,0.000000,1,1158964,20909,20627,15723568,15511383,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:40,57,208132,0.027469,0.000000,1,1179808,20840,20631,15671680,15514180,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:41,58,208083,0.027956,0.000000,1,1200723,20910,20635,15724320,15517792,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:42,59,208051,0.028441,0.000000,1,1221549,20817,20638,15654384,15520092,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:43,60,208037,0.028923,0.000000,1,1242270,20718,20640,15579936,15521077,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:44,61,207981,0.029412,0.000000,1,1263245,20972,20645,15770944,15525158,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:45,62,207969,0.029894,0.000000,1,1283961,20713,20646,15576176,15525975,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:46,63,207931,0.030380,0.000000,1,1304840,20876,20650,15698752,15528703,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:47,64,207906,0.030864,0.000000,1,1325646,20804,20652,15644608,15530499,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:48,65,207857,0.031352,0.000000,1,1346611,20963,20657,15764176,15534074,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:49,66,207818,0.031839,0.000000,1,1367524,20910,20661,15724320,15536948,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:50,67,207798,0.032323,0.000000,1,1388311,20785,20663,15630320,15538328,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:51,68,207769,0.032809,0.000000,1,1409168,20854,20665,15682208,15540432,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:52,69,207851,0.033277,0.000000,1,1429271,20100,20657,15115200,15534274,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:53,70,207811,0.033764,0.000000,1,1450204,20931,20661,15740112,15537197,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:54,71,207784,0.034250,0.000000,1,1471051,20844,20664,15674688,15539121,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:55,72,207762,0.034735,0.000000,1,1491872,20817,20666,15654384,15540717,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:56,73,207727,0.035221,0.000000,1,1512786,20910,20669,15724320,15543226,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:57,74,207702,0.035707,0.000000,1,1533636,20846,20672,15676192,15545018,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:58,75,207659,0.036196,0.000000,1,1554626,20986,20676,15781472,15548162,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:12:59,76,207695,0.036671,0.000000,1,1575025,20394,20672,15336288,15545376,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:00,77,207675,0.037155,0.000000,1,1595853,20823,20674,15658896,15546843,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:01,78,207653,0.037641,0.000000,1,1616694,20837,20676,15669424,15548409,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:02,79,207730,0.038108,0.000000,1,1636775,20061,20668,15085872,15542554,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:03,80,207726,0.038590,0.000000,1,1657477,20692,20669,15560384,15542770,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:04,81,207886,0.039041,0.000000,1,1676853,19373,20653,14568496,15530760,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:05,82,207851,0.039529,0.000000,1,1697786,20929,20656,15738608,15533289,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:06,83,207866,0.040007,0.000000,1,1718316,20526,20654,15435552,15532112,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:07,84,207873,0.040486,0.000000,1,1738907,20582,20654,15477664,15531462,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:08,85,207833,0.040975,0.000000,1,1759896,20983,20657,15779216,15534369,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:09,86,207854,0.041452,0.000000,1,1780379,20474,20655,15396448,15532760,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:10,87,207813,0.041941,0.000000,1,1801385,21002,20659,15793504,15535743,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:11,88,207819,0.042420,0.000000,1,1821984,20595,20659,15487440,15535194,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:12,89,207795,0.042906,0.000000,1,1842857,20869,20661,15693488,15536962,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:13,90,207783,0.043390,0.000000,1,1863615,20754,20662,15607008,15537733,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:14,91,207850,0.043857,0.000000,1,1883674,20054,20655,15080608,15532717,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:15,92,207856,0.044336,0.000000,1,1904268,20588,20654,15482176,15532160,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:16,93,207849,0.044819,0.000000,1,1924987,20715,20655,15577680,15532647,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:17,94,207864,0.045296,0.000000,1,1945493,20501,20653,15416752,15531411,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:18,95,207831,0.045784,0.000000,1,1966458,20960,20657,15761920,15533828,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:19,96,207825,0.046266,0.000000,1,1987161,20699,20657,15565648,15534156,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:20,97,207897,0.046731,0.000000,1,2007125,19953,20650,15004656,15528705,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:21,98,207828,0.047227,0.000000,1,2028448,21313,20657,16027376,15533778,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:22,99,207869,0.047699,0.000000,1,2048700,20248,20652,15226496,15530676,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:23,100,207871,0.048179,0.000000,1,2069323,20618,20652,15504736,15530411,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:24,101,207849,0.048665,0.000000,1,2090191,20864,20654,15689728,15531985,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:25,102,207821,0.049152,0.000000,1,2111126,20930,20657,15739360,15534010,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:26,103,207806,0.049637,0.000000,1,2131932,20801,20658,15642352,15535058,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:27,104,207787,0.050122,0.000000,1,2152788,20852,20660,15680704,15536454,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:28,105,207866,0.050584,0.000000,1,2172607,19816,20652,14901632,15530412,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:29,106,207885,0.051060,0.000000,1,2193064,20450,20650,15378400,15528978,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:30,107,207875,0.051543,0.000000,1,2213807,20738,20651,15594976,15529591,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:31,108,207837,0.052033,0.000000,1,2234866,21055,20655,15833360,15532396,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:32,109,207818,0.052519,0.000000,1,2255715,20845,20657,15675440,15533703,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:33,110,207803,0.053003,0.000000,1,2276534,20815,20658,15652880,15534780,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:34,111,207779,0.053490,0.000000,1,2297447,20909,20660,15723568,15536477,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:35,112,207763,0.053975,0.000000,1,2318280,20830,20662,15664160,15537608,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:36,113,207774,0.054453,0.000000,1,2338811,20527,20661,15436304,15536709,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:37,114,207751,0.054940,0.000000,1,2359723,20908,20663,15722816,15538339,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:38,115,207737,0.055425,0.000000,1,2380543,20816,20664,15653632,15539337,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:39,116,207754,0.055901,0.000000,1,2401000,20453,20662,15380656,15537967,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:40,117,207722,0.056391,0.000000,1,2422034,21030,20665,15814560,15540323,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:41,118,207691,0.056880,0.000000,1,2443050,21012,20668,15801024,15542526,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:42,119,207679,0.057365,0.000000,1,2463852,20798,20669,15640096,15543344,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:43,120,207699,0.057840,0.000000,1,2484283,20426,20667,15360352,15541819,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:44,121,207695,0.058322,0.000000,1,2504992,20705,20668,15570160,15542051,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:45,122,207676,0.058809,0.000000,1,2525874,20878,20669,15700256,15543341,0,0,0,4,0,0,0,0,0,0,0,0
2025-03-28 17:13:46,123,207670,0.059292,0.000000,1,2546618,20740,20670,15596480,15543771,0,0,0,5,1,0,0,0,0,0,0,0
2025-03-28 17:13:47,124,207694,0.059766,0.000000,1,2566982,20360,20667,15310720,15541892,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:48,125,207762,0.060227,0.000000,1,2586790,19804,20661,14892608,15536704,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:49,126,207797,0.060698,0.000000,1,2607010,20215,20657,15201680,15534047,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:50,127,207774,0.061185,0.000000,1,2627945,20931,20659,15740112,15535665,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:51,128,207749,0.061673,0.000000,1,2648914,20964,20662,15764928,15537450,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:52,129,207734,0.062159,0.000000,1,2669758,20840,20663,15671680,15538486,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:53,130,207715,0.062645,0.000000,1,2690668,20906,20665,15721312,15539889,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:54,131,207754,0.063114,0.000000,1,2710804,20133,20661,15140016,15536837,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:55,132,207714,0.063608,0.000000,1,2731988,21180,20665,15927360,15539790,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:56,133,207762,0.064074,0.000000,1,2752010,20017,20660,15052784,15536133,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:57,134,207744,0.064560,0.000000,1,2772906,20891,20661,15710032,15537429,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:58,135,207728,0.065046,0.000000,1,2793772,20859,20663,15685968,15538528,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:13:59,136,207711,0.065532,0.000000,1,2814647,20871,20664,15694992,15539673,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:00,137,207754,0.066000,0.000000,1,2834727,20075,20660,15096400,15536437,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:01,138,207725,0.066490,0.000000,1,2855775,21042,20663,15823584,15538511,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:02,139,207724,0.066971,0.000000,1,2876450,20670,20663,15543840,15538545,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:03,140,207704,0.067458,0.000000,1,2897378,20924,20665,15734848,15539944,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:04,141,207777,0.067915,0.000000,1,2917002,19619,20657,14753488,15534373,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:05,142,207735,0.068410,0.000000,1,2938245,21238,20661,15970976,15537442,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:06,143,207717,0.068897,0.000000,1,2959154,20904,20663,15719808,15538711,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:07,144,207726,0.069374,0.000000,1,2979682,20524,20662,15434048,15537984,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:08,145,207722,0.069857,0.000000,1,3000387,20701,20662,15567152,15538181,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:09,146,207700,0.070345,0.000000,1,3021371,20980,20665,15776960,15539812,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:10,147,207685,0.070831,0.000000,1,3042246,20871,20666,15694992,15540865,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:11,148,207666,0.071318,0.000000,1,3063168,20918,20668,15730336,15542142,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:12,149,207650,0.071805,0.000000,1,3084073,20900,20669,15716800,15543313,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:13,150,207648,0.072287,0.000000,1,3104763,20685,20669,15555120,15543391,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:14,151,207675,0.072758,0.000000,1,3125006,20239,20667,15219728,15541248,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:15,152,207674,0.073239,0.000000,1,3145682,20672,20667,15545344,15541271,0,0,0,5,0,0,0,0,0,0,0,0
2025-03-28 17:14:16,153,207716,0.073706,0.000000,1,3165707,20017,20662,15052784,15538079,0,0,0,6,1,0,0,0,0,0,0,0
2025-03-28 17:14:17,154,207677,0.074200,0.000000,1,3186960,21248,20666,15978496,15540931,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:18,155,207684,0.074679,0.000000,1,3207501,20536,20665,15443072,15540300,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:19,156,207694,0.075156,0.000000,1,3228007,20502,20664,15417504,15539513,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:20,157,207713,0.075630,0.000000,1,3248359,20348,20662,15301696,15537999,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:21,158,207700,0.076115,0.000000,1,3269214,20851,20663,15679952,15538895,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:22,159,207719,0.076589,0.000000,1,3289573,20354,20661,15306208,15537429,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:23,160,207677,0.077086,0.000000,1,3310882,21304,20665,16020608,15540442,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:24,161,207662,0.077572,0.000000,1,3331774,20888,20667,15707776,15541477,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:25,162,207668,0.078051,0.000000,1,3352345,20568,20666,15467136,15541014,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:26,163,207654,0.078537,0.000000,1,3373227,20878,20668,15700256,15541990,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:27,164,207641,0.079023,0.000000,1,3394092,20860,20669,15686720,15542869,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:28,165,207650,0.079501,0.000000,1,3414610,20509,20668,15422768,15542139,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:29,166,207632,0.079988,0.000000,1,3435555,20940,20669,15746880,15543368,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:30,167,207619,0.080474,0.000000,1,3456428,20869,20671,15693488,15544264,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:31,168,207606,0.080960,0.000000,1,3477299,20866,20672,15691232,15545135,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:32,169,207600,0.081444,0.000000,1,3498074,20771,20672,15619792,15545574,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:33,170,207630,0.081913,0.000000,1,3518224,20141,20669,15146032,15543225,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:34,171,207623,0.082397,0.000000,1,3539009,20779,20670,15625808,15543704,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:35,172,207616,0.082881,0.000000,1,3559778,20764,20670,15614528,15544113,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:36,173,207599,0.083369,0.000000,1,3580739,20955,20672,15758160,15545348,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:37,174,207591,0.083853,0.000000,1,3601528,20784,20673,15629568,15545831,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:38,175,207601,0.084330,0.000000,1,3622019,20486,20672,15405472,15545029,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:39,176,207572,0.084823,0.000000,1,3643193,21166,20674,15916832,15547138,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:40,177,207586,0.085298,0.000000,1,3663610,20413,20673,15350576,15546028,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:41,178,207576,0.085783,0.000000,1,3684440,20824,20674,15659648,15546665,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:42,179,207576,0.086264,0.000000,1,3705097,20652,20674,15530304,15546572,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:43,180,207566,0.086749,0.000000,1,3725940,20838,20675,15670176,15547257,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:44,181,207558,0.087234,0.000000,1,3746753,20808,20675,15647616,15547810,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:45,182,207571,0.087709,0.000000,1,3767166,20408,20674,15346816,15546705,0,0,0,6,0,0,0,0,0,0,0,0
2025-03-28 17:14:46,183,207560,0.088195,0.000000,1,3788042,20872,20675,15695744,15547518,0,0,0,7,1,0,0,0,0,0,0,0
2025-03-28 17:14:47,184,207547,0.088681,0.000000,1,3808925,20879,20676,15701008,15548350,0,0,0,7,0,0,0,0,0,0,0,0
2025-03-28 17:14:48,185,207534,0.089168,0.000000,1,3829838,20904,20677,15719808,15549274,0,0,0,7,0,0,0,0,0,0,0,0
2025-03-28 17:14:49,186,207526,0.089653,0.000000,1,3850647,20805,20678,15645360,15549787,0,0,0,7,0,0,0,0,0,0,0,0
2025-03-28 17:14:50,187,207533,0.090131,0.000000,1,3871182,20531,20677,15439312,15549196,0,0,0,7,0,0,0,0,0,0,0,0
