real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-03-29 23:39:59,0,390296580,0.000000,0.000000,1,1,1,11,752,8275,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 23:40:00,1,392281090,0.000000,0.000000,1,1,0,1,0,689,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 23:40:01,2,197289473,0.000000,0.000000,1,2,1,1,752,719,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 23:40:02,3,132429483,0.000000,0.000000,1,3,1,1,752,730,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 23:40:03,4,3524797235,0.000000,0.000000,1,5,2,1,1504,916,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 23:40:04,5,3653630633,0.000000,0.000000,1,6,1,1,752,884,0,0,0,1,1,0,0,0,0,0,0,0
2025-03-29 23:40:05,6,3745731874,0.000000,0.000000,1,7,1,1,752,862,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:06,7,3818434812,0.000000,0.000000,1,8,1,1,752,846,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:07,8,3872116276,0.000000,0.000000,1,9,1,1,752,834,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:08,9,57320215,0.000000,0.000000,1,9,0,1,0,742,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:09,10,3953729436,0.000000,0.000000,1,11,2,1,1504,817,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:10,11,3983017038,0.000000,0.000000,1,12,1,1,752,811,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:11,12,4007335612,0.000000,0.000000,1,13,1,1,752,806,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29 23:40:12,13,4028208704,0.000000,0.000000,1,14,1,1,752,802,0,0,0,1,0,0,0,0,0,0,0,0
