real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-03-28 20:12:04,0,90370308,0.000000,0.000000,1,4,1,48,752,35740,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28 20:12:05,1,222889,0.000488,0.000000,1,20952,20883,19270,15704016,14490918,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28 20:12:06,2,214439,0.000982,0.000000,1,42187,20840,20029,15671680,15061849,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28 20:12:07,3,211147,0.001471,0.000000,1,63190,20999,20341,15791248,15296623,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28 20:12:08,4,210027,0.001959,0.000000,1,84144,20784,20450,15629568,15378142,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28 20:12:09,5,209171,0.002446,0.000000,1,105036,20877,20533,15699504,15440999,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28 20:12:10,6,208762,0.002930,0.000000,1,125853,20779,20573,15625808,15471189,0,0,0,1,1,0,0,0,0,0,0,0
2025-03-28 20:12:11,7,208155,0.003427,0.000000,1,147176,20995,20633,15788240,15516230,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:12,8,208345,0.003904,0.000000,1,167700,20480,20614,15400960,15501939,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:13,9,207740,0.004397,0.000000,1,188872,21162,20674,15913824,15547018,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:14,10,207740,0.004886,0.000000,1,209852,20674,20674,15546848,15546985,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:15,11,207518,0.005373,0.000000,1,230777,20920,20696,15731840,15563562,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:16,12,207937,0.005848,0.000000,1,251185,20193,20654,15185136,15532084,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:17,13,208387,0.006316,0.000000,1,271262,20068,20610,15091136,15498509,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 20:12:18,14,208202,0.006804,0.000000,1,292219,20866,20628,15691232,15512153,0,0,0,2,1,0,0,0,0,0,0,0
2025-03-28 20:12:19,15,207978,0.007292,0.000000,1,313197,20963,20650,15764176,15528771,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:20,16,207931,0.007775,0.000000,1,333936,20726,20655,15585952,15532276,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:21,17,207900,0.008257,0.000000,1,354655,20705,20658,15570160,15534478,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:22,18,208207,0.008726,0.000000,1,374769,20103,20627,15117456,15511497,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:23,19,208464,0.009195,0.000000,1,394913,20138,20601,15143776,15492297,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:24,20,208337,0.009684,0.000000,1,415948,20851,20614,15679952,15501644,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:25,21,208328,0.010170,0.000000,1,436803,20632,20615,15515264,15502261,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:26,22,208223,0.010656,0.000000,1,457686,20843,20625,15673936,15509988,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:27,23,208123,0.011145,0.000000,1,478700,20852,20635,15680704,15517396,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:28,24,208033,0.011638,0.000000,1,499851,20846,20644,15676192,15524029,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:29,25,207950,0.012129,0.000000,1,520946,20846,20652,15676192,15530123,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:30,26,207875,0.012615,0.000000,1,541806,20846,20659,15676192,15535676,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:31,27,207953,0.013097,0.000000,1,562516,20449,20651,15377648,15529793,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:32,28,207905,0.013585,0.000000,1,583474,20783,20656,15628816,15533307,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:33,29,207874,0.014077,0.000000,1,604608,20741,20659,15597232,15535517,0,0,0,2,0,0,0,0,0,0,0,0
2025-03-28 20:12:34,30,207839,0.014561,0.000000,1,625394,20762,20662,15613024,15538075,0,0,0,3,1,0,0,0,0,0,0,0
2025-03-28 20:12:35,31,207847,0.015042,0.000000,1,646045,20635,20661,15517520,15537410,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 20:12:36,32,207781,0.015533,0.000000,1,667140,20869,20668,15693488,15542283,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 20:12:37,33,207713,0.016024,0.000000,1,688229,20885,20675,15705520,15547232,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 20:12:38,34,207680,0.016512,0.000000,1,709188,20785,20678,15630320,15549673,0,0,0,3,0,0,0,0,0,0,0,0
2025-03-28 20:12:39,35,207621,0.016998,0.000000,1,730072,20880,20683,15701760,15553972,0,0,0,4,1,0,0,0,0,0,0,0
2025-03-28 20:12:40,36,207697,0.017473,0.000000,1,750492,20406,20676,15345312,15548213,0,0,0,4,0,0,0,0,0,0,0,0
